point,mismatch_mode,draw_index,seed,corner_label,hbt_section,mos_section,res_section,temp_c,vdd_v,msense_w,status,fb_v,sns1_v,sns2_v,det_v,i_mkfb_a,dvsns_v,vref_v
wcs_n40,mismatch,221,20261130,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.415478e+00,7.895767e-01,7.915885e-01,6.597188e-03,2.668202e-15,0.0020118,1.067336e+00
wcs_n40,mismatch,222,20261131,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.430077e+00,7.861657e-01,7.774929e-01,7.333778e-03,2.695133e-15,0.0086728,1.013175e+00
wcs_n40,mismatch,223,20261132,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.422233e+00,7.875648e-01,7.851428e-01,6.849916e-03,2.682662e-15,0.002422,1.034101e+00
wcs_n40,mismatch,224,20261133,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.423872e+00,7.870759e-01,7.838986e-01,7.250425e-03,2.668705e-15,0.0031773,1.026010e+00
wcs_n40,mismatch,225,20261134,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.416104e+00,7.904212e-01,7.933629e-01,6.805509e-03,2.665958e-15,0.0029417,1.049546e+00
wcs_n40,mismatch,226,20261135,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.411034e+00,7.918713e-01,7.961876e-01,6.072717e-03,2.656274e-15,0.0043163,1.078246e+00
wcs_n40,mismatch,227,20261136,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.407797e+00,7.894576e-01,7.962790e-01,7.332091e-03,2.651942e-15,0.0068214,1.079818e+00
wcs_n40,mismatch,228,20261137,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.410937e+00,7.908050e-01,7.935494e-01,6.514760e-03,2.659050e-15,0.0027444,1.075380e+00
wcs_n40,mismatch,229,20261138,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.422854e+00,7.861604e-01,7.843086e-01,7.007971e-03,2.673135e-15,0.0018518,1.035298e+00
wcs_n40,mismatch,230,20261139,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.403486e+00,7.938523e-01,7.996227e-01,6.163627e-03,2.648817e-15,0.0057704,1.103972e+00
wcs_n40,mismatch,231,20261140,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.409891e+00,7.903875e-01,7.938358e-01,6.013467e-03,2.663774e-15,0.0034483,1.079109e+00
wcs_n40,mismatch,232,20261141,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.410215e+00,7.900327e-01,7.916938e-01,6.118485e-03,2.653013e-15,0.0016611,1.085531e+00
wcs_n40,mismatch,233,20261142,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.420292e+00,7.895618e-01,7.892252e-01,6.936444e-03,2.663939e-15,0.0003366,1.046290e+00
wcs_n40,mismatch,234,20261143,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.415826e+00,7.886988e-01,7.929056e-01,7.237980e-03,2.673899e-15,0.0042068,1.066147e+00
wcs_n40,mismatch,235,20261144,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.399772e+00,7.967822e-01,8.052263e-01,5.638245e-03,2.638234e-15,0.0084441,1.131001e+00
wcs_n40,mismatch,236,20261145,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.430255e+00,7.862174e-01,7.786486e-01,6.967411e-03,2.690041e-15,0.0075688,1.010189e+00
wcs_n40,mismatch,237,20261146,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.414573e+00,7.900898e-01,7.908256e-01,6.270747e-03,2.659082e-15,0.0007358,1.054181e+00
wcs_n40,mismatch,238,20261147,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.423377e+00,7.908383e-01,7.858451e-01,7.047069e-03,2.684976e-15,0.0049932,1.028540e+00
wcs_n40,mismatch,239,20261148,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.395871e+00,7.955162e-01,8.024481e-01,6.609089e-03,2.636462e-15,0.0069319,1.130610e+00
wcs_n40,mismatch,240,20261149,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.457669e+00,7.773804e-01,7.670449e-01,7.565726e-03,2.719721e-15,0.0103355,9.289138e-01
wcs_n40,mismatch,241,20261150,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.417000e+00,7.880610e-01,7.843821e-01,6.818232e-03,2.670928e-15,0.0036789,1.049062e+00
wcs_n40,mismatch,242,20261151,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.434198e+00,7.829471e-01,7.806790e-01,7.322592e-03,2.698286e-15,0.0022681,1.001117e+00
wcs_n40,mismatch,243,20261152,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.461194e+00,7.744019e-01,7.606113e-01,8.963803e-03,2.724267e-15,0.0137906,9.186755e-01
wcs_n40,mismatch,244,20261153,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.414197e+00,7.880824e-01,7.934318e-01,6.507413e-03,2.661452e-15,0.0053494,1.063057e+00
wcs_n40,mismatch,245,20261154,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.422265e+00,7.874468e-01,7.888524e-01,6.401447e-03,2.669699e-15,0.0014056,1.038209e+00
wcs_n40,mismatch,246,20261155,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.432069e+00,7.852040e-01,7.781521e-01,6.559334e-03,2.693944e-15,0.0070519,1.012925e+00
wcs_n40,mismatch,247,20261156,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.417808e+00,7.896960e-01,7.927189e-01,6.575255e-03,2.665856e-15,0.0030229,1.050182e+00
wcs_n40,mismatch,248,20261157,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.413869e+00,7.910257e-01,7.941215e-01,6.825253e-03,2.665298e-15,0.0030958,1.066935e+00
wcs_n40,mismatch,249,20261158,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.440277e+00,7.844420e-01,7.720346e-01,6.789456e-03,2.693926e-15,0.0124074,9.809003e-01
wcs_n40,mismatch,250,20261159,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.410363e+00,7.918954e-01,7.932268e-01,6.174782e-03,2.654112e-15,0.0013314,1.078932e+00
wcs_n40,mismatch,251,20261160,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.430031e+00,7.834499e-01,7.799451e-01,7.253614e-03,2.689413e-15,0.0035048,1.001723e+00
wcs_n40,mismatch,252,20261161,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.420022e+00,7.874114e-01,7.867267e-01,6.889791e-03,2.673486e-15,0.0006847,1.050300e+00
wcs_n40,mismatch,253,20261162,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.404915e+00,7.945870e-01,7.984239e-01,6.385717e-03,2.647185e-15,0.0038369,1.101983e+00
wcs_n40,mismatch,254,20261163,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.419244e+00,7.898059e-01,7.853356e-01,6.067120e-03,2.673884e-15,0.0044703,1.036726e+00
wcs_n40,mismatch,255,20261164,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.411286e+00,7.896426e-01,7.938682e-01,6.886864e-03,2.656880e-15,0.0042256,1.071649e+00
wcs_n40,mismatch,256,20261165,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.408630e+00,7.909689e-01,7.976603e-01,7.114313e-03,2.653719e-15,0.0066914,1.088632e+00
wcs_n40,mismatch,257,20261166,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.415952e+00,7.955293e-01,7.873782e-01,5.806363e-03,2.671968e-15,0.0081511,1.056122e+00
wcs_n40,mismatch,258,20261167,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.406081e+00,7.935478e-01,7.958205e-01,6.442445e-03,2.660081e-15,0.0022727,1.096269e+00
wcs_n40,mismatch,259,20261168,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.410542e+00,7.883713e-01,7.912591e-01,5.916654e-03,2.659038e-15,0.0028878,1.084278e+00
wcs_n40,mismatch,260,20261169,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.413196e+00,7.895865e-01,7.890960e-01,6.777584e-03,2.672583e-15,0.0004905,1.076292e+00
wcs_n40,mismatch,261,20261170,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.413251e+00,7.891644e-01,7.944871e-01,7.214145e-03,2.659704e-15,0.0053227,1.058544e+00
wcs_n40,mismatch,262,20261171,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.425627e+00,7.847784e-01,7.832160e-01,6.386204e-03,2.674856e-15,0.0015624,1.027932e+00
wcs_n40,mismatch,263,20261172,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.413488e+00,7.906129e-01,7.936663e-01,6.305892e-03,2.662186e-15,0.0030534,1.061687e+00
wcs_n40,mismatch,264,20261173,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.402880e+00,7.948059e-01,8.038648e-01,5.961417e-03,2.660955e-15,0.0090589,1.116492e+00
wcs_n40,mismatch,265,20261174,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.426174e+00,7.896453e-01,7.875736e-01,6.440023e-03,2.683624e-15,0.0020717,1.022543e+00
wcs_n40,mismatch,266,20261175,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.407548e+00,7.943577e-01,7.968657e-01,6.505928e-03,2.656567e-15,0.002508,1.086214e+00
wcs_n40,mismatch,267,20261176,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.417676e+00,7.926281e-01,7.899838e-01,6.574319e-03,2.664203e-15,0.0026443,1.058806e+00
wcs_n40,mismatch,268,20261177,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.426510e+00,7.885673e-01,7.823894e-01,7.210927e-03,2.682168e-15,0.0061779,1.025842e+00
wcs_n40,mismatch,269,20261178,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.433156e+00,7.832876e-01,7.784121e-01,6.881799e-03,2.687517e-15,0.0048755,1.006081e+00
wcs_n40,mismatch,270,20261179,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.415652e+00,7.884773e-01,7.870812e-01,7.192330e-03,2.662051e-15,0.0013961,1.064844e+00
wcs_n40,mismatch,271,20261180,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.425172e+00,7.875310e-01,7.820587e-01,6.990255e-03,2.679407e-15,0.0054723,1.026572e+00
wcs_n40,mismatch,272,20261181,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.419411e+00,7.869253e-01,7.888525e-01,6.781930e-03,2.669953e-15,0.0019272,1.045472e+00
wcs_n40,mismatch,273,20261182,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.417816e+00,7.858829e-01,7.931002e-01,6.891840e-03,2.665977e-15,0.0072173,1.053364e+00
wcs_n40,mismatch,274,20261183,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.425524e+00,7.838759e-01,7.879657e-01,7.563950e-03,2.677457e-15,0.0040898,1.028008e+00
wcs_n40,mismatch,275,20261184,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.417035e+00,7.858593e-01,7.882847e-01,6.681449e-03,2.670757e-15,0.0024254,1.059350e+00
wcs_n40,mismatch,276,20261185,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.424954e+00,7.863603e-01,7.841748e-01,6.654932e-03,2.674116e-15,0.0021855,1.040656e+00
wcs_n40,mismatch,277,20261186,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.413782e+00,7.889844e-01,7.906399e-01,7.454580e-03,2.658109e-15,0.0016555,1.061234e+00
wcs_n40,mismatch,278,20261187,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.405430e+00,7.941280e-01,7.974367e-01,6.237346e-03,2.645490e-15,0.0033087,1.104382e+00
wcs_n40,mismatch,279,20261188,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.396445e+00,7.971145e-01,8.060721e-01,5.848467e-03,2.645565e-15,0.0089576,1.130809e+00
wcs_n40,mismatch,280,20261189,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.419964e+00,7.872777e-01,7.849742e-01,6.441651e-03,2.673316e-15,0.0023035,1.046858e+00
wcs_n40,mismatch,281,20261190,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.424805e+00,7.845892e-01,7.863247e-01,7.700873e-03,2.688539e-15,0.0017355,1.034882e+00
wcs_n40,mismatch,282,20261191,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.433227e+00,7.828079e-01,7.768158e-01,6.708104e-03,2.683577e-15,0.0059921,1.004068e+00
wcs_n40,mismatch,283,20261192,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.414588e+00,7.949358e-01,7.904114e-01,6.031510e-03,2.661214e-15,0.0045244,1.069304e+00
wcs_n40,mismatch,284,20261193,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.433352e+00,7.846579e-01,7.810684e-01,6.903953e-03,2.690587e-15,0.0035895,1.003971e+00
wcs_n40,mismatch,285,20261194,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.404910e+00,7.944855e-01,8.021528e-01,6.167159e-03,2.651496e-15,0.0076673,1.103230e+00
wcs_n40,mismatch,286,20261195,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.426289e+00,7.880454e-01,7.850038e-01,6.109050e-03,2.676011e-15,0.0030416,1.020320e+00
wcs_n40,mismatch,287,20261196,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.411900e+00,7.904440e-01,7.959333e-01,6.590364e-03,2.654637e-15,0.0054893,1.073728e+00
wcs_n40,mismatch,288,20261197,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.429954e+00,7.872310e-01,7.790853e-01,6.853798e-03,2.678376e-15,0.0081457,1.007939e+00
wcs_n40,mismatch,289,20261198,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.404598e+00,7.958391e-01,7.966181e-01,5.914311e-03,2.652893e-15,0.000779,1.093504e+00
wcs_n40,mismatch,290,20261199,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.435936e+00,7.867151e-01,7.807544e-01,7.227617e-03,2.693385e-15,0.0059607,9.862000e-01
wcs_n40,mismatch,291,20261200,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.413344e+00,7.913449e-01,7.938638e-01,6.802926e-03,2.659250e-15,0.0025189,1.070747e+00
wcs_n40,mismatch,292,20261201,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.422393e+00,7.877199e-01,7.865860e-01,6.892489e-03,2.671966e-15,0.0011339,1.038394e+00
wcs_n40,mismatch,293,20261202,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.419660e+00,7.930495e-01,7.931166e-01,6.149553e-03,2.674581e-15,6.71e-05,1.051881e+00
wcs_n40,mismatch,294,20261203,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.427281e+00,7.832084e-01,7.832192e-01,7.287569e-03,2.676530e-15,1.08e-05,1.018993e+00
wcs_n40,mismatch,295,20261204,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.421931e+00,7.879590e-01,7.883730e-01,6.563665e-03,2.668671e-15,0.000414,1.035250e+00
wcs_n40,mismatch,296,20261205,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.400590e+00,7.999094e-01,8.005971e-01,5.734901e-03,2.642636e-15,0.0006877,1.105003e+00
wcs_n40,mismatch,297,20261206,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.422448e+00,7.864111e-01,7.903512e-01,7.027254e-03,2.668054e-15,0.0039401,1.030468e+00
wcs_n40,mismatch,298,20261207,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.406448e+00,7.958931e-01,7.975948e-01,6.295051e-03,2.654452e-15,0.0017017,1.095976e+00
wcs_n40,mismatch,299,20261208,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,-40,3.30,10u,PASS,2.403071e+00,7.941086e-01,8.006489e-01,6.128779e-03,2.655563e-15,0.0065403,1.096705e+00
wcs_125,mismatch,0,20260909,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.506782e+00,6.043555e-01,5.975990e-01,6.524409e-02,2.864725e-11,0.0067565,1.073178e+00
wcs_125,mismatch,1,20260910,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.523054e+00,5.879198e-01,5.884149e-01,1.303009e-01,1.223183e-10,0.0004951,1.012940e+00
wcs_125,mismatch,2,20260911,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.503902e+00,5.994655e-01,6.034816e-01,5.773255e-02,2.457385e-11,0.0040161,1.089925e+00
wcs_125,mismatch,3,20260912,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.515536e+00,5.974161e-01,5.952723e-01,1.032943e-01,5.398409e-11,0.0021438,1.050619e+00
wcs_125,mismatch,4,20260913,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.516074e+00,5.998767e-01,5.971062e-01,6.617330e-02,2.760911e-11,0.0027705,1.040859e+00
wcs_125,mismatch,5,20260914,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.500812e+00,6.013493e-01,6.086847e-01,5.949451e-02,2.338551e-11,0.0073354,1.095549e+00
wcs_125,mismatch,6,20260915,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.528313e+00,5.942960e-01,5.899781e-01,9.640469e-02,5.555717e-11,0.0043179,1.002076e+00
wcs_125,mismatch,7,20260916,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.511216e+00,6.031924e-01,5.995999e-01,5.956809e-02,2.818270e-11,0.0035925,1.068639e+00
wcs_125,mismatch,8,20260917,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.490225e+00,6.037893e-01,6.153719e-01,6.214017e-02,2.910680e-11,0.0115826,1.145348e+00
wcs_125,mismatch,9,20260918,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.504795e+00,5.996228e-01,6.037331e-01,7.338388e-02,2.924030e-11,0.0041103,1.079005e+00
wcs_125,mismatch,10,20260919,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.513023e+00,5.997134e-01,5.977110e-01,1.025004e-01,5.541673e-11,0.0020024,1.068561e+00
wcs_125,mismatch,11,20260920,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.534111e+00,5.872914e-01,5.878475e-01,1.404760e-01,1.161695e-10,0.0005561,9.880705e-01
wcs_125,mismatch,12,20260921,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.516674e+00,5.968983e-01,5.938758e-01,6.202244e-02,2.514209e-11,0.0030225,1.042912e+00
wcs_125,mismatch,13,20260922,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.523098e+00,5.965618e-01,5.829111e-01,7.753518e-02,4.356816e-11,0.0136507,1.019836e+00
wcs_125,mismatch,14,20260923,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.518222e+00,5.936095e-01,5.980131e-01,8.255299e-02,3.058377e-11,0.0044036,1.020602e+00
wcs_125,mismatch,15,20260924,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.491232e+00,6.082115e-01,6.136792e-01,4.989092e-02,2.635885e-11,0.0054677,1.131303e+00
wcs_125,mismatch,16,20260925,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.512838e+00,6.039914e-01,5.980073e-01,5.693642e-02,2.643650e-11,0.0059841,1.066634e+00
wcs_125,mismatch,17,20260926,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.496814e+00,6.002072e-01,6.070821e-01,6.840839e-02,2.878121e-11,0.0068749,1.118614e+00
wcs_125,mismatch,18,20260927,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.520366e+00,5.922372e-01,5.847715e-01,7.572541e-02,3.462415e-11,0.0074657,1.028073e+00
wcs_125,mismatch,19,20260928,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.512840e+00,5.975640e-01,5.984943e-01,6.953870e-02,2.699454e-11,0.0009303,1.061046e+00
wcs_125,mismatch,20,20260929,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.549011e+00,5.799609e-01,5.756580e-01,3.470856e-01,8.048042e-09,0.0043029,9.350285e-01
wcs_125,mismatch,21,20260930,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.528739e+00,5.877824e-01,5.841548e-01,3.214344e-01,4.649124e-09,0.0036276,1.002863e+00
wcs_125,mismatch,22,20260931,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.496945e+00,6.026792e-01,6.099562e-01,6.798689e-02,3.939986e-11,0.007277,1.118218e+00
wcs_125,mismatch,23,20260932,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.523888e+00,5.945007e-01,5.836094e-01,7.091901e-02,3.188426e-11,0.0108913,1.024662e+00
wcs_125,mismatch,24,20260933,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.522548e+00,5.955068e-01,5.951936e-01,8.471878e-02,4.442836e-11,0.0003132,1.008096e+00
wcs_125,mismatch,25,20260934,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.531553e+00,5.885828e-01,5.855114e-01,1.431171e-01,1.560228e-10,0.0030714,9.887677e-01
wcs_125,mismatch,26,20260935,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.516058e+00,5.964920e-01,5.983500e-01,9.166956e-02,5.278271e-11,0.001858,1.042105e+00
wcs_125,mismatch,27,20260936,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.523215e+00,5.914198e-01,5.910608e-01,1.430617e-01,1.109538e-10,0.000359,1.027044e+00
wcs_125,mismatch,28,20260937,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.504210e+00,5.960731e-01,6.076478e-01,6.814451e-02,3.667241e-11,0.0115747,1.079407e+00
wcs_125,mismatch,29,20260938,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.504798e+00,6.022893e-01,6.092653e-01,8.813999e-02,3.767858e-11,0.006976,1.083574e+00
wcs_125,mismatch,30,20260939,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.517273e+00,5.967650e-01,5.933779e-01,8.469629e-02,4.193607e-11,0.0033871,1.042879e+00
wcs_125,mismatch,31,20260940,wcs,hbt_wcs_mismatch,mos_ss_mismatch,res_wcs_mismatch,125,3.30,10u,PASS,2.507860e+00,6.007201e-01,5.998490e-01,6.538078e-02,2.404155e-11,0.0008711,1.067062e+00
